lat,long,patch_length,duration,start_time,end_time,mac,rsi,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,speed,loudness,human_made,natural_land,high_way,two_way,one_way,water,park,school,medical,other_poi,Trail_type,trail_no,POI_open,DayOfWeek,DayOfMonth
23.551434503815788,87.29572858776316,1504.604280228083,151,02/07/2019 16:35:29,02/07/2019 16:38:00,281.0,0.7511759298067531,100.99506,27.647842,13.217546,7.8176985,5.576578,9.96426674987852,-12.764126062393188,0.0763878619544477,0.6166609288007249,0.0,0.0231002314874632,0.0753213691187221,0.001456278711906,0.0073954284351964,0.1947427254835437,0.0,0.0049351760079957,2019,0,5,3,7
23.556928993949047,87.28775966840765,1504.6594246187994,156,02/07/2019 16:38:01,02/07/2019 16:40:37,96.0,0.781721263555377,94.689285,26.255646,9.897847,6.71782,5.5032053,9.645252715732529,2.2097130119800568,0.1513454795584888,0.5391632906366426,0.0,0.0,0.1821476229212803,0.0005603630055541,0.007724612599805,0.115854794351061,0.0,0.003203836927168,2019,0,5,3,7
23.561763076075948,87.2793590063291,1505.252179050672,236,02/07/2019 16:40:38,02/07/2019 16:44:34,632.0,1.1895809414769485,76.854126,20.233818,10.159411,8.284933,7.421329,6.3781871966646335,21.311819553375244,0.2415052886979531,0.5376130197641044,0.0,0.012548416913125,0.1917406628802022,0.0143748388451236,9.686905135961875e-06,0.0010967337869388,0.0011113522074167,0.0,2019,0,5,3,7
23.551706608225803,87.27234364134408,1506.0480385119288,185,02/07/2019 16:44:35,02/07/2019 16:47:40,924.0,0.9308302866189084,84.16735,23.255527,11.55852,7.433393,6.4628544,8.140800203772155,16.639405488967896,0.1793082503065014,0.5933113481730835,0.0194181085399626,0.0114723114194687,0.1561427506986276,0.0403376199269988,9.610935357198275e-06,0.0,0.0,0.0,2019,0,5,3,7
23.543366766906477,87.28172135402878,1503.9498227754525,138,02/07/2019 16:47:41,02/07/2019 16:49:59,167.0,0.6971948244256714,100.35035,28.817179,11.243282,8.136404,6.3166256,10.898187113664012,9.886595606803894,0.1516800334719975,0.6358709741774828,0.0216179090426866,0.0,0.1429831675406134,0.0218522199530027,0.0056523827064347,0.0203433131077818,0.0,0.0,2019,0,5,3,7
23.543817763714287,87.29084387821429,1042.2893267136587,139,02/07/2019 16:50:00,02/07/2019 16:52:19,361.0,1.0109817391739973,92.1356,24.932762,9.511005,5.7801375,5.5582285,7.498484359451873,-11.61699891090393,0.1252770136671384,0.5560432745220708,0.014215228593103,0.0222284383960959,0.1084205708686795,7.972836714946999e-05,0.0098924243801882,0.1577608949661883,0.0,0.0060824262393859,2019,0,5,3,7
23.55085325895833,87.29559451263889,1506.4597729118448,143,06/15/2018 11:31:38,06/15/2018 11:34:01,493.0,0.933256786886385,119.9803,41.612907,10.929944,4.625392,1.950694,10.534683719289346,-6.899511814117432,0.0768728825825972,0.604492109983304,0.0,0.0223705002691483,0.0735919070047286,0.0014566364255492,0.0073972450144179,0.2078394221347369,0.0,0.0059792965855174,2018,1,5,4,15
23.5561850919774,87.28862700384181,1501.7495953949883,176,06/15/2018 11:34:02,06/15/2018 11:36:58,78.0,1.1487859590086376,107.220276,35.79392,15.256943,10.158355,3.1188293,8.532668150805236,13.985477685928345,0.1422811623779537,0.5283697048373989,0.0,0.0,0.1714875288304452,0.0014922387356475,0.009709033092508,0.1433917569996417,0.0,0.0032685751264046,2018,1,5,4,15
23.562297894983168,87.2801162341414,1501.716327365831,296,06/15/2018 11:36:59,06/15/2018 11:41:55,1284.0,1.9291933695261956,75.23329,24.240717,18.164873,14.241127,14.096869,5.073365969116535,28.94350528717041,0.2262921489146228,0.5572231295046308,0.0,0.0134651125191104,0.1880735869522666,0.0115486722634375,0.0,0.0022896519423596,0.001107697903572,0.0,2018,1,5,4,15
23.55378785230769,87.27274073042308,1501.8008105923357,259,06/15/2018 11:41:56,06/15/2018 11:46:15,2458.0,1.6783039500736825,78.34125,26.85112,17.960638,15.414087,11.982325,5.798458725916949,27.25447416305542,0.2220127552255492,0.5375233383655882,0.0150707083155443,0.0130265271719754,0.1734703632466406,0.0388866246187296,9.68305597246491e-06,0.0,0.0,0.0,2018,1,5,4,15
