lat,long,patch_length,duration,start_time,end_time,mac,rsi,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,speed,loudness,human_made,natural_land,high_way,two_way,one_way,water,park,school,medical,other_poi,Trail_type,trail_no,POI_open,DayOfWeek,DayOfMonth
23.55233752221105,87.29484080010049,2001.0552064631315,198,02/07/2019 16:35:29,02/07/2019 16:38:47,298.0,0.7438124322277413,100.101326,27.936543,12.446002,7.396232,5.6103253,10.10633942147726,-10.92213749885559,0.0990339203464871,0.584028429892917,0.0,0.0215559755358286,0.105197525367049,0.0008259556003713,0.011114327100544,0.1748506873680988,0.0,0.0033931787887037,2019,0,5,3,7
23.56079074614841,87.28269608141342,2002.7370445079189,282,02/07/2019 16:38:48,02/07/2019 16:43:30,427.0,1.0641952541137063,82.09739,21.433956,8.891017,7.901585,6.385183,7.101904410630241,17.95024871826172,0.1987911595344792,0.5609820663485396,0.0,0.0118960940125429,0.1822636819299232,0.0138932713066364,0.0054180201130743,0.0243121498795664,0.0006166057699251,0.0018269511053122,2019,0,5,3,7
23.55359520570281,87.27325984514057,2003.5273016975543,248,02/07/2019 16:43:31,02/07/2019 16:47:39,1208.0,0.9378443928468052,83.6579,23.239893,12.510581,7.650618,6.6918073,8.078739116490649,17.598557472229004,0.2142023125088259,0.5502213776786027,0.013718676921393,0.0092607427376731,0.1840672197257452,0.0281852908557624,5.442780591915254e-06,0.0003378482352872,0.0,1.0885561183830509e-06,2019,0,5,3,7
23.542706517738697,87.28387423899498,2008.3827041898744,198,02/07/2019 16:47:40,02/07/2019 16:50:58,230.0,0.744702183150852,99.30314,28.330557,10.80197,7.6202836,6.3063745,10.143346985735048,6.927320957183838,0.1507559034619232,0.5959920303167185,0.0161334561663545,0.0128072020027257,0.1329288121173897,0.014278273354093,0.003161123038862,0.0706614000330068,0.0,0.0032817995089261,2019,0,5,3,7
23.545813468888888,87.29211655518517,551.1008150401152,80,02/07/2019 16:50:59,02/07/2019 16:52:19,298.0,1.1147481681912852,88.72406,23.371147,9.383064,6.361859,4.9855213,6.8887601793904905,-13.924161195755005,0.140107290754845,0.5277336849657339,0.0092867165846104,0.0167470385564008,0.123468390836772,0.0008808992617767,0.0071338007027863,0.1696961275553614,0.0,0.0049460507817131,2019,0,5,3,7
23.55175519226519,87.29523815165744,2012.0837602575843,180,06/15/2018 11:31:38,06/15/2018 11:34:38,496.0,0.8778316595095413,120.94201,39.016727,10.9938545,4.009744,1.5568098,11.178243106332,1.26385897397995,0.101627532016872,0.5838667152733421,0.0,0.0214572673618506,0.1040972569996593,0.0008264585574319,0.0076447653098964,0.1770847594513602,0.0,0.0033952450295874,2018,1,5,4,15
23.56032005322129,87.28356717817927,2001.5804577227732,356,06/15/2018 11:34:39,06/15/2018 11:40:35,809.0,1.7458145079761795,85.854935,29.37906,16.086227,15.108902,7.297739,5.622417014495875,26.030254364013672,0.1933069888193196,0.5579689913551521,0.0,0.011730393319092,0.1812488726304043,0.0136239357168131,0.0046418148850109,0.0350421795802438,0.000614906722743,0.0018219169712209,2018,1,5,4,15
23.55543018334311,87.27378349739003,2006.5847256189493,340,06/15/2018 11:40:36,06/15/2018 11:46:16,3009.0,1.6483219910215672,77.77443,26.341064,17.04599,16.022837,12.3562155,5.901719779496403,27.04507350921631,0.2353391312531191,0.5256942659691192,0.0109624667803281,0.0099614652803711,0.1906737883555243,0.0267109190212615,5.483027835637567e-06,0.0006207784424093,0.0,3.170187003150448e-05,2018,1,5,4,15
23.5447378566474,87.27922475606935,2005.0692243943204,172,06/15/2018 11:46:17,06/15/2018 11:49:09,161.0,0.8359257418955942,92.02078,24.956718,14.707304,4.575678,4.513549,11.65737920481734,22.24696636199951,0.1484543949424406,0.6376116219144743,0.0161107892497775,0.0,0.1427830635758282,0.0309297483098239,0.0031647561031777,0.020117179072603,0.0,0.0008284468318744,2018,1,5,4,15
23.54444139513043,87.29130366765217,1058.145502441692,114,06/15/2018 11:49:10,06/15/2018 11:51:04,575.0,1.0324129849537749,96.73356,25.112307,15.111002,12.662039,4.516281,9.281978083451705,12.56443738937378,0.1462796468243802,0.5273588145864443,0.0122993024976211,0.0169430840629295,0.1301705194442347,0.0026034410807925,0.0071497758387738,0.1534350814836583,0.0,0.0037603341811653,2018,1,5,4,15
23.55250703670103,87.2950289492268,2009.6915893304451,196,02/06/2019 10:21:52,02/06/2019 10:25:08,621.0,0.8044285351368098,94.73332,30.672287,17.501043,9.6006565,7.8664584,10.253528511760676,-5.956250429153442,0.0962700653013366,0.5866549106051325,0.0,0.022362255746131,0.1050445809474114,0.0008258478857755,0.012700364751058,0.1727504033073232,0.0,0.0033915714558314,2019,2,5,2,6
23.560742894782607,87.28295801405797,2003.384581172292,277,02/06/2019 10:25:09,02/06/2019 10:29:46,545.0,1.1645252025014858,79.05513,23.946394,16.783638,7.3563066,7.2693667,7.232435308480319,32.11223125457764,0.1968349908906373,0.5612818638473788,0.0,0.0119449600150007,0.1819963250033082,0.0134801964751088,0.0055854480678433,0.0264340959220037,0.0006162431337965,0.0018258766449223,2019,2,5,2,6
23.5540426025,87.27334794630814,2000.577869544084,344,02/06/2019 10:29:47,02/06/2019 10:35:31,1926.0,1.4437099243836455,63.410786,20.815792,17.622137,9.63842,7.362367,5.8156333400073255,34.955735206604004,0.2187922327264308,0.5457027228351768,0.0131852331097835,0.0094809435631031,0.1848426212130041,0.0276472845583376,5.450982584209752e-06,0.000338357355318,0.0,5.1536562614346735e-06,2019,2,5,2,6
23.54274030299517,87.28364190555556,2008.4511828817376,207,02/06/2019 10:35:32,02/06/2019 10:38:59,353.0,0.8705024890180769,81.38829,25.966227,10.397949,5.8963256,5.050937,9.702662714548172,14.497233629226685,0.1498692156697912,0.598875626658774,0.0161443687002416,0.0125471216794009,0.1326619337408463,0.0149491603033917,0.0031610409905828,0.0685098179285327,0.0,0.0032817143284383,2019,2,5,2,6
23.5447533217742,87.29167018403226,500.8954789114695,61,02/06/2019 10:39:00,02/06/2019 10:40:01,298.0,1.0064685486175151,85.321205,29.14727,12.747217,8.733043,6.1595726,8.211401280169333,-17.44327425956726,0.1460521031478693,0.5256624776055098,0.0115696357795669,0.0169859218745191,0.1280434192579338,0.0010558378398744,0.0071467748818162,0.1587922396254321,0.0,0.0046915899874781,2019,2,5,2,6
23.539478829028216,87.29392668514107,2000.175431677591,318,02/05/2019 10:35:43,02/05/2019 10:41:01,1254.0,1.451011791411646,92.90669,23.567276,10.439332,7.188249,3.9313083,6.289859846064795,13.29553246498108,0.1423968829809037,0.613610264377813,0.0152433103378395,0.021577178194223,0.1254015639596874,0.0141289103789842,0.0042942875631659,0.0528048450970623,0.0,0.0105427571103208,2019,3,5,1,5
23.540610541468254,87.30267779678572,2008.2328264530352,253,02/05/2019 10:41:02,02/05/2019 10:45:15,772.0,1.1567712446824334,102.837265,27.005499,9.943672,9.617582,4.7608886,7.937679152803428,21.790051460266117,0.198231576048573,0.579881344407546,0.0077884412326443,0.0134664311965425,0.1444153587786495,0.0061080865112904,0.0121024604462019,0.0024711212601519,0.0,0.0355351801184003,2019,3,5,1,5
23.540743030466924,87.29398088319067,1996.109382371328,257,02/05/2019 10:45:16,02/05/2019 10:49:33,1199.0,1.179722103793089,99.36165,26.204214,11.406694,6.901811,4.552422,7.766962574298177,5.274879336357117,0.1491763643791483,0.5863384760763551,0.0144074273178513,0.0210105678436231,0.1263707885216514,0.0135462606700244,0.0062259606557483,0.0732225590379017,0.0,0.0097015954976957,2019,3,5,1,5
23.5401629048289,87.29360045110266,2005.0271242849767,263,02/11/2019 11:30:01,02/11/2019 11:34:24,893.0,0.982957390350173,88.17759,21.26141,10.106959,7.788292,7.0026073,7.6236772757513664,4.038857817649841,0.1437129953705898,0.5970760094779436,0.0149673454562339,0.0209590805573405,0.1263940085335263,0.0141192502454583,0.0058744984102052,0.0671889999364888,0.0,0.0097078120122133,2019,4,5,0,11
23.540462217983546,87.30257132703704,2001.9442434315893,242,02/11/2019 11:34:25,02/11/2019 11:38:27,766.0,0.906353078416044,93.93684,22.19731,9.968674,9.778495,7.9302855,8.272496870265867,7.7678656578063965,0.1975569356976889,0.5790603881480535,0.008335678156785,0.0136736566578965,0.1446961060459701,0.00610804753078,0.0121023832108706,0.002471105489981,0.0,0.0359956990619739,2019,4,5,0,11
23.540481599396227,87.29416569464152,2004.2822978064223,264,02/11/2019 11:38:28,02/11/2019 11:42:52,1056.0,0.9759491291829412,89.03905,22.122204,9.150741,8.917392,8.604773,7.5919783979061535,11.853164434432983,0.1491776647916111,0.5929451745205434,0.0145483805951788,0.0212999997507,0.1260568162357963,0.0135473452331252,0.0047141670091345,0.0680080796210486,0.0,0.0097023722428619,2019,4,5,0,11
23.54602011090909,87.29250062272727,11.85680125680339,10,02/11/2019 11:42:53,02/11/2019 11:43:03,13.0,6.160774403922512,76.42947,12.216358,10.369842,6.812885,4.2574615,1.185680113823538,-29.04233932495117,0.1402826848368052,0.5294950253892509,0.0082942361812119,0.0167654132635893,0.1209055053378605,0.0008799249028784,0.0071259100364014,0.1704853782386589,0.0,0.0057659218133431,2019,4,5,0,11
23.572800844375,87.23415649234376,2001.8341560379888,386,08/07/2018 09:44:27,08/07/2018 09:50:53,533.0,1.6992132598908871,95.92568,20.320602,7.7377105,1.7029757,1.4909675,5.1860988484958,8.369781970977783,0.1025739515942465,0.7664494158170975,0.0152339098381195,0.0142341514678218,0.0837111198331888,0.0135412637719168,0.0,0.004256187677609,0.0,0.0,2018,5,4,1,7
23.56282377324324,87.25147983684684,2009.288918889624,110,08/07/2018 09:50:54,08/07/2018 09:52:44,297.0,0.516631484912212,119.60309,30.845173,25.976366,8.318391,7.224391,18.266262882390887,1.949087232351303,0.1083310298865654,0.7538935411352627,0.0152925950273238,0.0190872431060105,0.1030075615115766,0.0003880293332607,0.0,0.0,0.0,0.0,2018,5,4,1,7
23.55274381610389,87.26557799571428,2002.260067832993,153,08/07/2018 09:52:45,08/07/2018 09:55:18,541.0,0.720270947253724,107.154236,21.990526,8.392733,6.999173,2.0891168,13.086667101466183,12.60929822921753,0.1238992984088769,0.717021926685833,0.015767565047228,0.0065210309197094,0.1258090584873177,0.0109811204510348,0.0,0.0,0.0,0.0,2018,5,4,1,7
23.54229531060109,87.28487374043716,2005.6838027095207,182,08/07/2018 09:55:19,08/07/2018 09:58:21,602.0,0.8529929776041949,100.971634,20.497726,13.433334,10.069534,1.648871,11.02024066817306,23.14027547836304,0.1485874978259301,0.5957250482067963,0.0161340654846304,0.0143036872419289,0.1306230540985982,0.0121034027313863,0.0031572622060846,0.07608693338998,0.0,0.0032790488146651,2018,5,4,1,7
23.54631986,87.29232810082473,564.8431863512715,97,08/07/2018 09:58:22,08/07/2018 09:59:59,863.0,1.5977874330246509,91.33652,20.984179,10.341524,5.8604493,1.9029615,5.823125626484113,-8.436464667320251,0.1383124110613923,0.5287200752521432,0.0077509172406069,0.0166468802352661,0.1210364866636522,0.0008795916019403,0.007123210860037,0.1746662520816842,0.0,0.0048641750032775,2018,5,4,1,7
