lat,long,patch_length,duration,start_time,end_time,mac,rsi,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,speed,loudness,human_made,natural_land,high_way,two_way,one_way,water,park,school,medical,other_poi,Trail_type,trail_no,POI_open,DayOfWeek,DayOfMonth
23.548063638032787,87.29396389295081,509.23440786654754,60,02/07/2019 16:35:29,02/07/2019 16:36:29,162.0,0.8625037745051874,99.37364,25.755098,14.974131,8.116426,6.55432,8.487240116963726,-10.735067129135132,0.1119853949065337,0.4479761105831378,0.0,0.0542045944188965,0.059454801229302,0.0,0.0080922547063442,0.3182823401179157,0.0,4.504037869950411e-06,2019,0,5,3,7
23.55228075478261,87.29691166847827,508.3300713695482,45,02/07/2019 16:36:30,02/07/2019 16:37:15,111.0,0.6583005562762039,99.75897,28.355455,11.471398,8.576247,4.7677364,11.296223783109465,-10.75102686882019,0.0269257892822412,0.7532109478810194,0.0,0.0590271024637928,0.0178946040041273,0.0,0.0,0.1429415563688192,0.0,0.0,2019,0,5,3,7
23.5510514115493,87.27105518154927,500.0004899312914,70,02/07/2019 16:45:44,02/07/2019 16:46:54,203.0,1.054908323892619,78.255356,19.53688,11.638655,7.665845,6.814544,7.1428641316715,15.27692198753357,0.206065738549573,0.5437146316947503,0.0382939318870746,0.0390410687856651,0.1456172981187029,0.0272673309642339,0.0,0.0,0.0,0.0,2019,0,5,3,7
23.548058945306124,87.27320459959185,513.1259779049109,48,02/07/2019 16:46:55,02/07/2019 16:47:43,63.0,0.7055709941743609,97.95071,29.48788,10.042962,7.865278,4.62413,10.690124517414551,3.0962416529655457,0.1217135725543828,0.6696094003937273,0.0626437380793219,0.0,0.117946484971513,0.0280868040010548,0.0,0.0,0.0,0.0,2019,0,5,3,7
23.545622881463416,87.27755912170731,501.8503588159538,40,02/07/2019 16:47:44,02/07/2019 16:48:24,110.0,0.6119672740058941,99.87762,30.91973,12.52621,9.100848,6.4998446,12.546258939033198,15.422450304031372,0.1169844392554867,0.6914342360894054,0.0639161104880276,0.0,0.1157188647214203,0.0119463494456599,0.0,0.0,0.0,0.0,2019,0,5,3,7
23.5433035774,87.2817965764,507.2041957112205,49,02/07/2019 16:48:25,02/07/2019 16:49:14,44.0,0.7369334155679316,101.4741,26.686476,9.62806,7.293118,7.0664225,10.35110601379816,5.568386316299439,0.1608589432356059,0.6341435183398949,0.0636043329902046,0.0,0.1373358499534692,0.001399779924347,0.0026575755564781,0.0,0.0,0.0,2019,0,5,3,7
23.5409754318868,87.28617604811322,502.3693894464072,52,02/07/2019 16:49:15,02/07/2019 16:50:07,13.0,0.7813364342429495,98.93669,28.114845,10.4369,8.728617,6.7471013,9.660949778467542,5.20052969455719,0.094668920347847,0.7064002531416115,0.0645542910842316,0.0,0.1319643757244827,0.0007473401844817,0.0016648195173454,0.0,0.0,0.0,2019,0,5,3,7
23.541464895964907,87.2894305177193,510.3819515075146,56,02/07/2019 16:50:08,02/07/2019 16:51:04,82.0,0.8102822663484607,97.77184,28.39343,10.9293375,6.4044976,6.2585335,9.113963403502112,-8.554697036743164,0.0932002046883376,0.7521169403967055,0.0019737803986549,0.0711368122228178,0.058161033676105,0.0,0.0,0.023411228617379,0.0,0.0,2019,0,5,3,7
23.54601133306667,87.29222802186668,484.3345830204326,74,02/07/2019 16:51:05,02/07/2019 16:52:19,277.0,1.1761550811978525,87.4517,22.790606,9.16735,6.586235,4.8083873,6.545061923863871,-13.564239740371704,0.079771835427801,0.374301844094564,0.0,0.0521254634310751,0.0853089339881554,0.0,0.0,0.3575024676200106,0.0,0.0509894554383937,2019,0,5,3,7
23.55514473787234,87.29680296808512,510.0053636107299,46,02/07/2019 16:37:16,02/07/2019 16:38:02,8.0,0.6988309887915074,104.520874,29.604,12.637482,6.831067,6.6471753,11.087073097870055,-20.68829298019409,0.0033911406819894,0.908871609044424,0.0,0.0613722421067128,0.0263650081668737,0.0,0.0,0.0,0.0,0.0,2019,0,5,3,7
23.5552613675,87.29171575520833,505.4076695095629,47,02/07/2019 16:38:03,02/07/2019 16:38:50,17.0,0.7074157114735714,97.03559,28.949577,9.777942,7.3180094,6.705282,10.753354647536751,-6.80063009262085,0.1177906686854314,0.6087518317858163,0.0,0.0,0.1440346108709267,0.0,0.0,0.1294228886578254,0.0,0.0,2019,0,5,3,7
23.55593610384615,87.28717712,501.0306536612192,51,02/07/2019 16:38:51,02/07/2019 16:39:42,35.0,0.7554149703307586,93.11391,25.719788,10.408303,7.372253,5.4125934,9.824130444682474,2.239179164171219,0.1288203405547563,0.4726820798066781,0.0,0.0,0.1759947432175377,0.0,0.058077927501232,0.1644249089197957,0.0,0.0,2019,0,5,3,7
23.559519188474574,87.28454604169492,506.41805825817215,58,02/07/2019 16:39:43,02/07/2019 16:40:41,45.0,0.8672314038832831,91.16484,23.784231,10.421424,6.373417,5.9301915,8.731345816983406,13.872661590576172,0.1270216167394712,0.6898030967221767,0.0,0.0,0.183175286538352,0.0,0.0,0.0,0.0,0.0,2019,0,5,3,7
23.563236178,87.28224264274999,500.7347313876261,79,02/07/2019 16:40:42,02/07/2019 16:42:01,62.0,1.179490162991308,78.88802,19.148932,8.713227,6.565463,5.628675,6.338414313339047,9.480271935462952,0.2065693647446488,0.5564357921425859,0.0,0.0292702981115382,0.1978609625668449,0.0,0.0,0.0,0.0098635824343821,0.0,2019,0,5,3,7
23.56236365159574,87.27893411106383,501.738304931372,93,02/07/2019 16:42:02,02/07/2019 16:43:35,318.0,1.4261642249798063,72.53481,19.435272,10.301824,8.476117,8.296716,5.39503553109536,25.52796840667725,0.3787557952924393,0.3794085617485225,0.0,0.0334073135316894,0.1698864504789076,0.0340632642143876,0.0,0.0044786147340533,0.0,0.0,2019,0,5,3,7
